Date,RELIANCE.NS,TCS.NS,INFY.NS,HDFCBANK.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,MARUTI.NS,TITAN.NS,ULTRACEMCO.NS,SUNPHARMA.NS,WIPRO.NS,HDFCLIFE.NS,POWERGRID.NS,TECHM.NS,NTPC.NS,GRASIM.NS,ADANIENT.NS,INDUSINDBK.NS,JSWSTEEL.NS,TATASTEEL.NS,CIPLA.NS,DRREDDY.NS,SBILIFE.NS,HINDALCO.NS,DIVISLAB.NS,BAJAJFINSV.NS,TATAMOTORS.NS,HEROMOTOCO.NS,COALINDIA.NS,BPCL.NS,ONGC.NS,APOLLOHOSP.NS,EICHERMOT.NS,BAJAJ-AUTO.NS,UPL.NS,M&M.NS,ADANIPORTS.NS,BRITANNIA.NS,SHREECEM.NS,NESTLEIND.NS,DLF.NS,VEDL.NS
2024-02-28 00:00:00+05:30,1450.7012939453125,4060.149169921875,1629.2828369140625,1390.413330078125,1037.270263671875,2388.674072265625,394.9502258300781,730.25390625,1122.4945068359375,1681.7567138671875,3443.1337890625,2762.836669921875,1073.37158203125,6466.23876953125,1596.325439453125,11048.443359375,3582.97607421875,9747.146484375,1559.4765625,253.80665588378906,578.6322021484375,270.16204833984375,1251.2222900390625,326.12213134765625,2177.6318359375,3217.702392578125,1433.287841796875,792.392822265625,137.97021484375,1464.581787109375,1247.7686767578125,1537.4383544921875,501.52496337890625,3496.887451171875,1583.5009765625,955.1026000976562,4236.85888671875,408.5944519042969,289.4747009277344,252.3650360107422,6343.61376953125,3821.408935546875,8122.634765625,475.0419006347656,1887.8272705078125,1293.9483642578125,4824.9970703125,25510.2109375,2543.50927734375,893.8914794921875,239.10397338867188
2024-02-29 00:00:00+05:30,1455.85888671875,4036.639404296875,1631.8663330078125,1384.494140625,1043.2191162109375,2379.54931640625,393.015625,735.761474609375,1117.12451171875,1687.600341796875,3450.4267578125,2790.075927734375,1074.2708740234375,6462.9052734375,1607.873291015625,11182.724609375,3612.5791015625,9834.08203125,1563.5390625,254.24786376953125,580.0274658203125,273.3512878417969,1239.54541015625,328.37261962890625,2183.010986328125,3284.075439453125,1458.705810546875,793.8811645507812,138.0682373046875,1467.903564453125,1247.031005859375,1549.7662353515625,500.9781188964844,3467.517822265625,1592.795166015625,947.2767944335938,4286.68408203125,410.9469909667969,286.8854064941406,251.27297973632812,6083.63134765625,3750.840576171875,7845.5869140625,468.85308837890625,1918.353759765625,1314.858642578125,4901.40283203125,25408.595703125,2568.53955078125,896.0789794921875,243.74147033691406
2024-03-01 00:00:00+05:30,1487.077880859375,4035.900390625,1613.1483154296875,1411.4757080078125,1077.6229248046875,2376.984619140625,396.11102294921875,756.46435546875,1122.44482421875,1725.8084716796875,3605.16015625,2799.81494140625,1098.40234375,6538.62548828125,1588.787841796875,11512.212890625,3753.61767578125,10075.748046875,1545.009765625,254.4929962158203,587.9505004882812,278.03839111328125,1237.5506591796875,336.10247802734375,2246.267822265625,3317.412109375,1509.8875732421875,829.7006225585938,146.98851013183594,1458.5330810546875,1202.2491455078125,1539.3848876953125,516.1411743164062,3461.15673828125,1612.3828125,974.3931274414062,4364.73779296875,420.02789306640625,296.1259765625,256.92327880859375,6067.47900390625,3801.430419921875,7975.23291015625,473.6943359375,1958.60888671875,1316.4517822265625,4864.384765625,25541.49609375,2573.733642578125,904.7295532226562,247.15138244628906
2024-03-04 00:00:00+05:30,1502.30126953125,4022.445068359375,1596.087890625,1413.3994140625,1083.0263671875,2389.11767578125,395.72406005859375,759.3165283203125,1127.21826171875,1725.3089599609375,3616.02490234375,2799.81494140625,1105.896484375,6569.470703125,1582.8447265625,11485.6640625,3720.226806640625,9919.57421875,1537.925048828125,255.1793670654297,608.2315063476562,284.7549743652344,1245.5784912109375,346.22955322265625,2225.597412109375,3315.812744140625,1514.486572265625,817.89306640625,150.07630920410156,1459.1280517578125,1229.7259521484375,1515.228271484375,521.9578857421875,3461.057373046875,1618.279052734375,984.1629638671875,4466.0341796875,428.5442199707031,304.27386474609375,265.13763427734375,6015.5322265625,3710.339599609375,8141.13427734375,473.3948669433594,1907.086181640625,1336.8641357421875,4776.7255859375,25633.6484375,2561.515380859375,926.5050659179688,251.2887725830078
2024-03-05 00:00:00+05:30,1495.12548828125,3954.82421875,1566.1588134765625,1421.4395751953125,1078.76318359375,2367.2685546875,392.8705139160156,771.020263671875,1162.422119140625,1713.821533203125,3584.42333984375,2788.592529296875,1099.951171875,6292.66015625,1564.870361328125,11561.3984375,3738.51708984375,9780.349609375,1559.8232421875,251.64950561523438,605.640380859375,285.0932312011719,1238.231689453125,350.53485107421875,2222.95751953125,3308.865478515625,1525.5140380859375,812.9319458007812,148.8509979248047,1461.0616455078125,1223.5531005859375,1488.576171875,519.1240844726562,3463.194091796875,1549.5224609375,1018.7562255859375,4445.01953125,433.4846496582031,306.4830322265625,269.45843505859375,6043.2509765625,3750.34619140625,8284.419921875,473.3948669433594,1925.1539306640625,1332.5826416015625,4763.64599609375,24915.802734375,2511.602783203125,926.753662109375,259.7908630371094
2024-03-06 00:00:00+05:30,1497.9161376953125,4006.279296875,1576.9312744140625,1423.166015625,1087.73583984375,2368.20556640625,394.51495361328125,770.9710693359375,1187.0845947265625,1757.8233642578125,3613.79248046875,2795.4150390625,1124.1324462890625,6279.72509765625,1588.8843994140625,11458.8173828125,3798.321533203125,9584.212890625,1589.35107421875,251.57598876953125,611.8692016601562,283.8369140625,1236.7720947265625,344.3705139160156,2227.9384765625,3232.646240234375,1537.481201171875,806.5817260742188,148.60592651367188,1472.762451171875,1225.75634765625,1517.6739501953125,523.9464721679688,3523.02685546875,1553.6197509765625,1014.519287109375,4488.88818359375,434.3786315917969,303.2761535644531,266.1347351074219,6036.47021484375,3751.632080078125,8536.421875,472.3467712402344,1956.32568359375,1319.1402587890625,4818.0380859375,24661.26171875,2506.0625,917.456787109375,256.8355712890625
2024-03-07 00:00:00+05:30,1473.922607421875,4049.946533203125,1575.85888671875,1426.618896484375,1078.6639404296875,2386.701171875,400.028564453125,775.0526123046875,1193.05126953125,1746.13623046875,3648.271240234375,2838.17724609375,1110.5928955078125,6388.9765625,1582.554931640625,11402.3505859375,3774.549072265625,9616.1240234375,1591.03564453125,252.7280731201172,619.8421020507812,282.8221740722656,1253.4603271484375,344.6151428222656,2219.57080078125,3225.24951171875,1546.5802001953125,823.5487670898438,154.14434814453125,1470.68017578125,1227.600341796875,1507.69189453125,533.640869140625,3579.629638671875,1581.8021240234375,1036.1026611328125,4505.9326171875,431.5555114746094,296.7911376953125,264.0930480957031,6030.986328125,3743.76904296875,8807.46875,481.43035888671875,1883.757080078125,1319.787353515625,4826.330078125,24613.095703125,2533.665283203125,915.0704345703125,257.1993408203125
2024-03-11 00:00:00+05:30,1461.63916015625,4063.50048828125,1560.406982421875,1408.5654296875,1069.492919921875,2357.404296875,396.0142517089844,760.9393310546875,1189.968505859375,1727.75634765625,3612.205078125,2844.40625,1104.247802734375,6401.61328125,1583.521240234375,11288.921875,3737.9189453125,9640.728515625,1579.046142578125,252.2623291015625,618.7457885742188,275.9605712890625,1254.287353515625,340.4566650390625,2228.2373046875,3206.05712890625,1524.1295166015625,823.350341796875,150.4193878173828,1491.4539794921875,1239.8876953125,1529.3529052734375,530.6580200195312,3582.760498046875,1597.7919921875,1024.83740234375,4524.138671875,427.1326599121094,297.5987854003906,260.1995544433594,6186.427734375,3742.433837890625,8589.58984375,475.69073486328125,1880.5802001953125,1321.281005859375,4873.9599609375,25217.16796875,2583.6767578125,906.0718383789062,250.37945556640625
2024-03-12 00:00:00+05:30,1470.4344482421875,4132.40234375,1572.44677734375,1439.8876953125,1067.65869140625,2345.863037109375,391.22613525390625,747.1702270507812,1197.576171875,1718.466552734375,3593.402587890625,2843.714111328125,1096.154052734375,6403.9013671875,1580.57373046875,11402.2021484375,3736.573486328125,9558.8134765625,1569.8311767578125,250.44837951660156,619.4434204101562,275.5740051269531,1257.4986572265625,337.3255310058594,2175.639404296875,3121.2412109375,1516.21728515625,811.443603515625,149.4881591796875,1453.4263916015625,1223.3299560546875,1513.6810302734375,525.93505859375,3555.925048828125,1592.5452880859375,1013.372802734375,4511.7431640625,422.803955078125,297.1474609375,256.7808532714844,6126.70361328125,3768.98974609375,8458.9521484375,473.1952209472656,1881.37451171875,1295.74072265625,4806.5869140625,24866.638671875,2562.553955078125,859.4880981445312,245.7874298095703
2024-03-13 00:00:00+05:30,1427.3306884765625,4089.77001953125,1570.935791015625,1440.726318359375,1074.6981201171875,2281.202880859375,408.6376037597656,734.925537109375,1162.2728271484375,1727.656494140625,3510.950927734375,2827.89453125,1079.56689453125,6423.9013671875,1576.6116943359375,11283.5732421875,3613.875,9536.9931640625,1544.36572265625,247.2862091064453,607.9823608398438,255.4241943359375,1242.80517578125,315.55474853515625,2140.873046875,2905.028564453125,1486.151123046875,786.7867431640625,140.81292724609375,1458.880126953125,1223.650146484375,1484.68310546875,504.11016845703125,3458.57275390625,1572.158203125,970.2060546875,4369.580078125,392.455810546875,283.9873352050781,242.48886108398438,5990.70556640625,3694.61376953125,8317.3037109375,451.0851745605469,1840.2257080078125,1204.3826904296875,4794.24755859375,24268.841796875,2555.430908203125,825.4327392578125,229.05604553222656
2024-03-14 00:00:00+05:30,1426.633056640625,4147.533203125,1611.78369140625,1435.8428955078125,1074.35107421875,2302.904541015625,405.9291076660156,728.8278198242188,1187.9796142578125,1740.492431640625,3580.0576171875,2859.632568359375,1057.4339599609375,6365.49462890625,1622.75537109375,11297.88671875,3628.27783203125,9639.783203125,1555.8597412109375,253.92921447753906,620.1410522460938,257.4053955078125,1258.520263671875,314.9187316894531,2188.091552734375,3086.205322265625,1460.535400390625,779.3450317382812,139.6366424560547,1484.066650390625,1221.8643798828125,1503.14990234375,522.2561645507812,3496.440185546875,1562.7139892578125,964.7727661132812,4527.625,402.4777526855469,289.21337890625,249.990966796875,6005.412109375,3731.30712890625,8315.9638671875,461.26678466796875,1876.8079833984375,1262.4334716796875,4875.44091796875,24863.849609375,2584.913330078125,835.873046875,236.5579071044922
2024-03-15 00:00:00+05:30,1413.4278564453125,4159.01708984375,1592.96826171875,1433.0806884765625,1071.1287841796875,2296.09814453125,405.3970947265625,719.8287353515625,1213.2388916015625,1736.39697265625,3509.561767578125,2835.211181640625,1045.593017578125,6481.810546875,1591.8802490234375,11369.263671875,3621.350341796875,9576.1611328125,1534.060791015625,253.46347045898438,630.206787109375,257.0188293457031,1247.6705322265625,309.48822021484375,2188.689453125,3130.937255859375,1468.052001953125,774.5823974609375,138.9014434814453,1475.5389404296875,1219.9814453125,1500.0,529.5145263671875,3464.138427734375,1570.4591064453125,942.9401245117188,4440.46728515625,390.7619323730469,278.6188049316406,245.71762084960938,5965.580078125,3704.60302734375,8283.37890625,474.2932434082031,1786.419677734375,1277.518798828125,4910.28759765625,24976.275390625,2575.91015625,819.0193481445312,241.0590057373047
2024-03-18 00:00:00+05:30,1434.60595703125,4093.2197265625,1562.405517578125,1426.569580078125,1071.9715576171875,2268.724609375,403.8010559082031,718.8944091796875,1218.509521484375,1735.997314453125,3533.424072265625,2814.3984375,1060.531494140625,6472.15869140625,1588.111328125,11527.4189453125,3568.02490234375,9554.6875,1556.900146484375,250.1297149658203,631.9508666992188,256.0040588378906,1238.3778076171875,310.3199157714844,2194.66650390625,3110.49560546875,1464.4420166015625,798.1477661132812,146.7434539794922,1475.935546875,1230.880859375,1489.699951171875,528.12255859375,3485.209228515625,1576.0556640625,969.4583129882812,4410.35009765625,396.97271728515625,276.64715576171875,248.42410278320312,6118.47802734375,3659.156494140625,8453.0986328125,465.20965576171875,1842.5587158203125,1261.1888427734375,4916.0126953125,25248.0,2552.85888671875,831.498046875,246.46937561035156
2024-03-19 00:00:00+05:30,1420.4290771484375,3920.521484375,1522.239990234375,1429.8250732421875,1074.6981201171875,2236.172607421875,396.1593322753906,711.8623046875,1221.5426025390625,1747.7344970703125,3474.38818359375,2783.352783203125,1049.98974609375,6563.30126953125,1545.3499755859375,11488.5361328125,3571.712890625,9397.5205078125,1534.308349609375,242.604248046875,630.3563232421875,250.3022003173828,1218.5269775390625,306.69964599609375,2165.478515625,3051.469482421875,1418.353759765625,794.8237915039062,145.8122100830078,1423.6290283203125,1190.8643798828125,1461.3499755859375,530.6082763671875,3426.12158203125,1580.5028076171875,954.8035278320312,4398.29345703125,394.3378601074219,264.9598693847656,246.1924285888672,6095.197265625,3676.118896484375,8570.544921875,460.2186584472656,1830.4969482421875,1235.8973388671875,4755.05810546875,24911.517578125,2469.456787109375,818.373046875,242.4684295654297
2024-03-20 00:00:00+05:30,1438.866455078125,3914.212158203125,1515.9031982421875,1411.771728515625,1075.243408203125,2211.511962890625,402.1083068847656,724.1069946289062,1224.9735107421875,1763.46728515625,3482.325927734375,2793.0419921875,1033.9520263671875,6616.28564453125,1533.705322265625,11829.4169921875,3578.789794921875,9428.6357421875,1535.2001953125,241.94239807128906,624.2769775390625,255.76243591308594,1230.252685546875,306.89532470703125,2159.20263671875,3050.219970703125,1425.7220458984375,788.4735717773438,142.7734375,1405.48291015625,1184.73046875,1458.4000244140625,524.84130859375,3407.38671875,1583.7008056640625,937.5567626953125,4367.98193359375,394.7613220214844,269.2119445800781,250.5607452392578,6155.86767578125,3831.151123046875,8565.9814453125,454.6287841796875,1830.993408203125,1240.0794677734375,4741.18798828125,24842.181640625,2523.079345703125,821.256591796875,243.3777313232422
2024-03-21 00:00:00+05:30,1446.0670166015625,3916.233154296875,1515.6595458984375,1426.2735595703125,1072.5665283203125,2211.906982421875,407.4768371582031,732.024169921875,1214.034423828125,1770.2098388671875,3532.233642578125,2789.334228515625,1034.8013916015625,6682.20458984375,1542.1129150390625,11796.7265625,3615.718994140625,9544.150390625,1550.9053955078125,245.34970092773438,620.1410522460938,264.5568542480469,1248.205810546875,318.0008850097656,2197.10693359375,3065.263916015625,1467.8046875,806.0359497070312,147.13555908203125,1436.5196533203125,1189.56396484375,1468.050048828125,536.623779296875,3444.1611328125,1601.589599609375,961.9315795898438,4377.1337890625,406.5711975097656,279.2601623535156,249.7061004638672,6164.29296875,3876.00390625,8680.0546875,454.72857666015625,1852.287353515625,1257.0565185546875,4744.939453125,25266.1328125,2526.44287109375,852.826171875,248.6062774658203
2024-03-22 00:00:00+05:30,1450.1033935546875,3855.069091796875,1470.9609375,1423.41259765625,1080.9940185546875,2225.913818359375,414.5865173339844,734.3846435546875,1229.2496337890625,1774.4552001953125,3589.582763671875,2809.454833984375,1032.503173828125,6727.12890625,1505.439453125,12222.2568359375,3694.61083984375,9624.6728515625,1594.2064208984375,238.80474853515625,621.735595703125,266.4897155761719,1228.6470947265625,317.75628662109375,2215.0380859375,3106.447265625,1495.497314453125,818.38916015625,148.80198669433594,1468.7960205078125,1204.1224365234375,1501.0999755859375,544.6278686523438,3410.517578125,1586.549072265625,976.7857055664062,4536.05029296875,406.4771423339844,281.6356506347656,249.990966796875,6357.12353515625,3944.69287109375,8873.1357421875,469.1525573730469,1865.143310546875,1276.124755859375,4802.490234375,25270.765625,2545.982421875,860.9795532226562,246.514892578125
2024-03-26 00:00:00+05:30,1436.6988525390625,3822.145751953125,1455.167724609375,1406.19775390625,1074.4501953125,2209.588623046875,413.6675720214844,727.8442993164062,1206.3770751953125,1751.780029296875,3641.474853515625,2782.90771484375,1039.74755859375,6875.583984375,1509.6915283203125,12135.921875,3686.138427734375,9544.1005859375,1583.5050048828125,235.25038146972656,624.7753295898438,260.9811096191406,1220.5704345703125,322.0126037597656,2231.474853515625,3108.6962890625,1502.0247802734375,815.5117797851562,149.39012145996094,1459.8717041015625,1190.854736328125,1486.4000244140625,555.4658203125,3370.314208984375,1592.89501953125,983.166015625,4523.60595703125,410.2412414550781,284.98504638671875,252.12767028808594,6303.8310546875,3868.239990234375,8888.3115234375,464.5608215332031,1850.4012451171875,1298.628173828125,4897.701171875,25587.669921875,2558.54736328125,868.4369506835938,244.19610595703125
2024-03-27 00:00:00+05:30,1487.8004150390625,3786.068115234375,1446.588623046875,1421.2916259765625,1074.4998779296875,2209.29248046875,414.0061340332031,721.2056274414062,1218.0123291015625,1773.656005859375,3677.49169921875,2798.5791015625,1052.0380859375,6987.6708984375,1494.1815185546875,12393.291015625,3747.138916015625,9566.716796875,1589.4998779296875,231.54891967773438,624.2271118164062,261.1744079589844,1220.0352783203125,324.4587707519531,2198.900146484375,3120.841552734375,1516.7117919921875,811.691650390625,149.6842041015625,1451.0465087890625,1173.2388916015625,1479.550048828125,554.4714965820312,3347.3056640625,1581.6522216796875,975.6392822265625,4428.12060546875,404.1245422363281,282.77587890625,248.5665283203125,6213.09912109375,3870.910400390625,9088.6337890625,454.6786804199219,1867.4761962890625,1317.1488037109375,4856.9814453125,25841.91015625,2539.1064453125,875.49658203125,246.96954345703125
2024-03-28 00:00:00+05:30,1480.8240966796875,3820.963134765625,1460.43212890625,1428.3946533203125,1083.9683837890625,2233.608154296875,414.34466552734375,739.94140625,1221.7911376953125,1783.545166015625,3734.543212890625,2814.645751953125,1046.392333984375,7209.0595703125,1491.6207275390625,12482.4482421875,3789.400634765625,9691.67578125,1605.75,235.37294006347656,631.2034301757812,267.60107421875,1214.4888916015625,328.5682678222656,2278.5439453125,3195.811279296875,1535.9482421875,823.7472534179688,152.77200317382812,1484.364013671875,1195.3289794921875,1500.25,557.056640625,3424.283203125,1642.8134765625,989.7457275390625,4573.140625,408.50030517578125,286.196533203125,254.54920959472656,6338.07958984375,3975.25439453125,9074.400390625,455.17779541015625,1907.384033203125,1336.117431640625,4848.14599609375,25586.373046875,2594.411376953125,891.90283203125,247.01499938964844
